Power,Velocity,beam D,layer thickness,Hatch spacing,defect_label,material
520.0,700.0,95.0,55.0,85.5,3,Ti-6Al-4V
520.0,900.0,95.0,0.04,0.0665,3,Ti-6Al-4V
520.0,1000.0,95.0,40.0,72.0,3,Ti-6Al-4V
520.0,1100.0,95.0,30.0,80.0,3,Ti-6Al-4V
520.0,1200.0,95.0,35.0,73.0,3,Ti-6Al-4V
520.0,700.0,95.0,50.0,67.0,3,Ti-6Al-4V
520.0,900.0,95.0,40.0,80.0,3,Ti-6Al-4V
520.0,1000.0,95.0,38.0,76.0,3,Ti-6Al-4V
520.0,1100.0,95.0,40.0,76.0,3,Ti-6Al-4V
520.0,1200.0,95.0,0.04,0.06745,3,Ti-6Al-4V
120.0,200.0,100.0,30.0,0.08,3,Ti-6Al-4V
280.0,400.0,100.0,30.0,140.0,3,Ti-6Al-4V
280.0,400.0,100.0,30.0,140.0,3,Ti-6Al-4V
125.0,400.0,140.0,0.02,0.1,3,Ti-6Al-4V
160.0,400.0,140.0,30.0,84.0,3,Ti-6Al-4V
170.0,400.0,140.0,20.0,98.0,3,Ti-6Al-4V
180.0,400.0,140.0,30.0,98.0,3,Ti-6Al-4V
190.0,400.0,140.0,28.0,98.0,3,Ti-6Al-4V
200.0,400.0,140.0,0.03,0.098,3,Ti-6Al-4V
210.0,700.0,140.0,20.0,98.0,3,Ti-6Al-4V
230.0,400.0,140.0,30.0,112.0,3,Ti-6Al-4V
230.0,700.0,140.0,20.0,100.0,3,Ti-6Al-4V
260.0,400.0,140.0,40.0,110.0,3,Ti-6Al-4V
260.0,700.0,140.0,20.0,98.0,3,Ti-6Al-4V
280.0,700.0,140.0,0.02,0.1,3,Ti-6Al-4V
320.0,700.0,140.0,0.025,0.112,3,Ti-6Al-4V
370.0,700.0,140.0,30.0,98.0,3,Ti-6Al-4V
370.0,1000.0,140.0,20.0,98.0,3,Ti-6Al-4V
420.0,700.0,140.0,30.0,112.0,3,Ti-6Al-4V
520.0,700.0,140.0,40.0,110.0,3,Ti-6Al-4V
250.0,1100.0,50.0,50.0,40.0,0,SS17-4PH
250.0,1400.0,50.0,40.58,40.0,0,SS17-4PH
250.0,1900.0,50.0,35.0,35.0,0,SS17-4PH
380.0,1900.0,50.0,45.0,40.0,0,SS17-4PH
380.0,2400.0,50.0,35.0,40.0,0,SS17-4PH
380.0,3000.0,50.0,30.0,37.5,0,SS17-4PH
380.0,3800.0,50.0,24.0,35.0,0,SS17-4PH
160.0,1000.0,50.0,36.0,40.0,0,SS17-4PH
160.0,1500.0,50.0,25.0,40.0,0,SS17-4PH
160.0,2000.0,50.0,20.0,40.0,0,SS17-4PH
300.0,1500.0,50.0,40.0,45.0,0,SS17-4PH
300.0,2000.0,50.0,30.0,40.0,0,SS17-4PH
300.0,2500.0,50.0,30.0,40.0,0,SS17-4PH
300.0,3000.0,50.0,25.0,40.0,0,SS17-4PH
400.0,1800.0,50.0,45.0,42.0,0,SS17-4PH
400.0,2500.0,50.0,0.04,0.04,0,SS17-4PH
400.0,3000.0,50.0,30.0,40.0,0,SS17-4PH
400.0,3500.0,50.0,30.0,35.0,0,SS17-4PH
400.0,4000.0,50.0,0.025,0.04,0,SS17-4PH
450.0,1900.0,50.0,60.0,35.0,0,SS17-4PH
450.0,2500.0,50.0,37.5,40.0,0,SS17-4PH
450.0,3000.0,50.0,40.0,35.0,0,SS17-4PH
450.0,3500.0,50.0,30.0,40.0,0,SS17-4PH
450.0,4000.0,50.0,30.0,40.0,0,SS17-4PH
450.0,4300.0,50.0,30.0,35.0,0,SS17-4PH
220.0,1000.0,100.0,30.0,80.0,0,SS17-4PH
220.0,1500.0,100.0,20.0,70.0,0,SS17-4PH
220.0,1800.0,100.0,20.0,60.0,0,SS17-4PH
300.0,1200.0,100.0,30.0,80.0,0,SS17-4PH
300.0,1500.0,100.0,30.0,70.0,0,SS17-4PH
300.0,2000.0,100.0,20.0,75.0,0,SS17-4PH
300.0,2400.0,100.0,20.0,68.0,0,SS17-4PH
400.0,1500.0,100.0,30.0,80.0,0,SS17-4PH
400.0,2000.0,100.0,25.0,80.0,0,SS17-4PH
400.0,2500.0,100.0,20.0,80.0,0,SS17-4PH
400.0,3000.0,100.0,20.0,70.0,0,SS17-4PH
400.0,3200.0,100.0,20.0,60.0,0,SS17-4PH
500.0,1800.0,100.0,30.0,80.0,0,SS17-4PH
500.0,2000.0,100.0,30.0,80.0,0,SS17-4PH
500.0,2500.0,100.0,0.0227,0.08,0,SS17-4PH
500.0,3000.0,100.0,20.0,70.0,0,SS17-4PH
500.0,3500.0,100.0,20.0,70.0,0,SS17-4PH
500.0,4000.0,100.0,20.0,70.0,0,SS17-4PH
500.0,4200.0,100.0,20.0,70.0,0,SS17-4PH
550.0,1900.0,100.0,40.0,80.0,0,SS17-4PH
550.0,2500.0,100.0,25.0,80.0,0,SS17-4PH
550.0,3000.0,100.0,27.0,70.0,0,SS17-4PH
550.0,3500.0,100.0,20.0,70.0,0,SS17-4PH
550.0,4000.0,100.0,20.0,70.0,0,SS17-4PH
550.0,4800.0,100.0,20.0,63.0,0,SS17-4PH
100.0,400.0,80.0,50.0,56.0,0,SS17-4PH
100.0,500.0,80.0,50.0,40.0,0,SS17-4PH
100.0,600.0,80.0,50.0,35.0,0,SS17-4PH
100.0,700.0,80.0,50.0,28.0,0,SS17-4PH
100.0,800.0,80.0,50.0,24.0,0,SS17-4PH
100.0,900.0,80.0,50.0,20.0,0,SS17-4PH
100.0,1000.0,80.0,50.0,20.0,0,SS17-4PH
100.0,1200.0,80.0,50.0,15.0,0,SS17-4PH
150.0,600.0,80.0,50.0,50.0,0,SS17-4PH
150.0,800.0,80.0,50.0,40.0,0,SS17-4PH
150.0,1000.0,80.0,50.0,56.0,0,SS17-4PH
150.0,1200.0,80.0,50.0,27.0,0,SS17-4PH
200.0,800.0,80.0,50.0,56.0,0,SS17-4PH
200.0,1000.0,80.0,50.0,44.0,0,SS17-4PH
900.0,400.0,240.0,50.0,216.0,0,SS17-4PH
900.0,500.0,240.0,50.0,216.0,0,SS17-4PH
170.0,600.0,100.0,20.0,0.11,0,SS17-4PH
170.0,700.0,100.0,20.0,90.0,0,SS17-4PH
170.0,800.0,100.0,20.0,85.0,0,SS17-4PH
170.0,900.0,100.0,20.0,86.0,0,SS17-4PH
170.0,1000.0,100.0,20.0,70.0,0,SS17-4PH
195.0,600.0,100.0,20.0,120.0,0,SS17-4PH
195.0,700.0,100.0,20.0,0.1,0,SS17-4PH
195.0,800.0,100.0,20.0,90.0,0,SS17-4PH
220.0,600.0,100.0,20.0,140.0,0,SS17-4PH
220.0,700.0,100.0,20.0,131.0,0,SS17-4PH
220.0,800.0,100.0,20.0,0.1,0,SS17-4PH
100.0,400.0,80.0,50.0,50.0,0,SS17-4PH
100.0,500.0,80.0,50.0,40.0,0,SS17-4PH
100.0,600.0,80.0,50.0,35.0,0,SS17-4PH
100.0,700.0,80.0,50.0,31.7,0,SS17-4PH
100.0,800.0,80.0,50.0,25.0,0,SS17-4PH
100.0,900.0,80.0,50.0,24.0,0,SS17-4PH
100.0,1000.0,80.0,50.0,20.0,0,SS17-4PH
100.0,1200.0,80.0,50.0,15.0,0,SS17-4PH
150.0,600.0,80.0,50.0,50.0,0,SS17-4PH
150.0,800.0,80.0,50.0,40.0,0,SS17-4PH
150.0,1000.0,80.0,50.0,33.0,0,SS17-4PH
150.0,1200.0,80.0,50.0,25.0,0,SS17-4PH
200.0,800.0,80.0,50.0,55.0,0,SS17-4PH
200.0,1000.0,80.0,50.0,40.0,0,SS17-4PH
900.0,400.0,240.0,50.0,0.36,0,SS17-4PH
900.0,500.0,240.0,50.0,260.0,0,SS17-4PH
170.0,600.0,100.0,20.0,105.0,0,SS17-4PH
170.0,700.0,100.0,20.0,90.0,0,SS17-4PH
170.0,800.0,100.0,20.0,80.0,0,SS17-4PH
170.0,900.0,100.0,20.0,80.0,0,SS17-4PH
170.0,1000.0,100.0,20.0,80.0,0,SS17-4PH
195.0,600.0,100.0,20.0,120.0,0,SS17-4PH
195.0,700.0,100.0,20.0,110.0,0,SS17-4PH
195.0,800.0,100.0,20.0,0.09,0,SS17-4PH
220.0,600.0,100.0,20.0,90.0,0,SS17-4PH
220.0,700.0,100.0,20.0,120.0,0,SS17-4PH
220.0,800.0,100.0,20.0,100.0,0,SS17-4PH
45.0,400.0,80.0,40.0,64.0,1,SS17-4PH
45.0,900.0,0.08,0.04,0.064,1,SS17-4PH
45.0,1400.0,85.0,40.0,68.0,1,SS17-4PH
45.0,1900.0,0.08,0.04,0.068,1,SS17-4PH
45.0,2400.0,0.08,0.04,0.064,1,SS17-4PH
45.0,2900.0,90.0,40.0,72.0,1,SS17-4PH
45.0,3400.0,85.0,40.0,68.0,1,SS17-4PH
130.0,1900.0,0.1,0.06,0.09,1,SS17-4PH
130.0,2400.0,80.0,20.0,60.0,1,SS17-4PH
130.0,2900.0,80.0,40.0,64.0,1,SS17-4PH
130.0,3400.0,0.085,0.03,0.0595,1,SS17-4PH
220.0,2400.0,80.0,26.0,64.0,1,SS17-4PH
220.0,2900.0,0.08,0.02,0.056,1,SS17-4PH
220.0,3400.0,0.08,0.04,0.064,1,SS17-4PH
80.0,400.0,50.0,60.0,48.0,1,SS17-4PH
80.0,600.0,50.0,60.0,45.0,1,SS17-4PH
80.0,800.0,50.0,40.0,40.0,1,SS17-4PH
80.0,1200.0,50.0,40.0,40.0,1,SS17-4PH
80.0,1400.0,50.0,0.04,0.04,1,SS17-4PH
120.0,600.0,50.0,60.0,50.0,1,SS17-4PH
120.0,800.0,50.0,50.0,45.0,1,SS17-4PH
120.0,1000.0,50.0,50.0,45.0,1,SS17-4PH
120.0,1200.0,50.0,45.0,40.0,1,SS17-4PH
120.0,1900.0,50.0,30.0,40.0,1,SS17-4PH
120.0,2400.0,50.0,40.0,40.0,1,SS17-4PH
250.0,2400.0,50.0,0.04735,0.04,1,SS17-4PH
250.0,3800.0,50.0,40.0,40.0,1,SS17-4PH
250.0,5000.0,50.0,0.04,0.04,1,SS17-4PH
100.0,1400.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1400.0,80.0,50.0,72.0,1,SS17-4PH
150.0,1500.0,80.0,50.0,72.0,1,SS17-4PH
150.0,1600.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1800.0,80.0,50.0,0.06,1,SS17-4PH
150.0,2000.0,80.0,50.0,64.0,1,SS17-4PH
200.0,1200.0,80.0,50.0,64.0,1,SS17-4PH
100.0,1400.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1400.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1500.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1600.0,80.0,50.0,64.0,1,SS17-4PH
150.0,1800.0,80.0,50.0,64.0,1,SS17-4PH
150.0,2000.0,80.0,50.0,68.0,1,SS17-4PH
200.0,1200.0,80.0,50.0,72.0,1,SS17-4PH
380.0,5800.0,50.0,20.0,40.0,2,SS17-4PH
380.0,7400.0,50.0,20.0,35.0,2,SS17-4PH
500.0,5000.0,50.0,31.25,40.0,2,SS17-4PH
500.0,7600.0,50.0,0.02,0.04,2,SS17-4PH
500.0,10000.0,50.0,20.0,35.0,2,SS17-4PH
620.0,6000.0,50.0,0.032,0.04,2,SS17-4PH
620.0,9300.0,50.0,24.0,35.0,2,SS17-4PH
750.0,7800.0,50.0,30.0,40.0,2,SS17-4PH
880.0,2100.0,50.0,50.0,100.0,2,SS17-4PH
880.0,7000.0,50.0,40.0,40.0,2,SS17-4PH
1000.0,8000.0,50.0,40.0,40.0,2,SS17-4PH
1000.0,10000.0,50.0,32.0,40.0,2,SS17-4PH
200.0,1400.0,80.0,50.0,40.0,2,SS17-4PH
200.0,1600.0,80.0,50.0,0.03125,2,SS17-4PH
200.0,1800.0,80.0,50.0,28.0,2,SS17-4PH
200.0,2000.0,80.0,50.0,25.0,2,SS17-4PH
200.0,2200.0,80.0,50.0,56.0,2,SS17-4PH
300.0,1200.0,80.0,50.0,64.0,2,SS17-4PH
300.0,1400.0,80.0,50.0,60.0,2,SS17-4PH
300.0,1600.0,80.0,50.0,46.875,2,SS17-4PH
300.0,1800.0,80.0,50.0,42.0,2,SS17-4PH
300.0,2000.0,80.0,50.0,40.0,2,SS17-4PH
300.0,2200.0,80.0,50.0,35.0,2,SS17-4PH
300.0,2400.0,80.0,50.0,31.25,2,SS17-4PH
300.0,2600.0,80.0,50.0,28.85,2,SS17-4PH
900.0,600.0,240.0,50.0,375.0,2,SS17-4PH
900.0,700.0,240.0,50.0,320.0,2,SS17-4PH
900.0,800.0,240.0,50.0,264.7,2,SS17-4PH
900.0,900.0,240.0,50.0,222.0,2,SS17-4PH
900.0,1000.0,240.0,50.0,0.216,2,SS17-4PH
900.0,1200.0,240.0,50.0,187.5,2,SS17-4PH
900.0,1400.0,240.0,50.0,180.0,2,SS17-4PH
1350.0,600.0,240.0,50.0,562.5,2,SS17-4PH
1350.0,800.0,240.0,50.0,421.875,2,SS17-4PH
1350.0,1000.0,240.0,50.0,337.5,2,SS17-4PH
1350.0,1200.0,240.0,50.0,0.28,2,SS17-4PH
1350.0,1400.0,240.0,50.0,0.216,2,SS17-4PH
1350.0,1500.0,240.0,50.0,216.0,2,SS17-4PH
1350.0,1600.0,240.0,50.0,0.21,2,SS17-4PH
1350.0,1800.0,240.0,50.0,192.0,2,SS17-4PH
1350.0,2000.0,240.0,50.0,170.0,2,SS17-4PH
1800.0,800.0,240.0,50.0,562.5,2,SS17-4PH
1800.0,1000.0,240.0,50.0,216.0,2,SS17-4PH
1800.0,1200.0,240.0,50.0,0.375,2,SS17-4PH
1800.0,1400.0,240.0,50.0,321.4,2,SS17-4PH
1800.0,1600.0,240.0,50.0,281.25,2,SS17-4PH
1800.0,1800.0,240.0,50.0,230.0,2,SS17-4PH
1800.0,2000.0,240.0,50.0,216.0,2,SS17-4PH
1800.0,2200.0,240.0,50.0,204.5,2,SS17-4PH
1800.0,2400.0,240.0,50.0,187.5,2,SS17-4PH
170.0,1100.0,100.0,20.0,90.0,2,SS17-4PH
170.0,1200.0,100.0,20.0,90.0,2,SS17-4PH
170.0,1300.0,100.0,20.0,80.0,2,SS17-4PH
195.0,900.0,100.0,20.0,120.0,2,SS17-4PH
195.0,1000.0,100.0,20.0,0.12,2,SS17-4PH
195.0,1100.0,100.0,20.0,110.0,2,SS17-4PH
195.0,1200.0,100.0,20.0,90.0,2,SS17-4PH
195.0,1300.0,100.0,20.0,90.0,2,SS17-4PH
220.0,900.0,100.0,20.0,150.0,2,SS17-4PH
220.0,1000.0,100.0,20.0,140.0,2,SS17-4PH
220.0,1100.0,100.0,20.0,125.0,2,SS17-4PH
220.0,1200.0,100.0,20.0,115.0,2,SS17-4PH
220.0,1300.0,100.0,20.0,90.0,2,SS17-4PH
200.0,1400.0,80.0,50.0,40.0,2,SS17-4PH
200.0,1600.0,80.0,50.0,35.0,2,SS17-4PH
200.0,1800.0,80.0,50.0,30.0,2,SS17-4PH
200.0,2000.0,80.0,50.0,56.0,2,SS17-4PH
200.0,2200.0,80.0,50.0,25.0,2,SS17-4PH
200.0,2400.0,80.0,50.0,72.0,2,SS17-4PH
300.0,1200.0,80.0,50.0,70.0,2,SS17-4PH
300.0,1400.0,80.0,50.0,56.0,2,SS17-4PH
300.0,1600.0,80.0,50.0,50.0,2,SS17-4PH
300.0,1800.0,80.0,50.0,41.67,2,SS17-4PH
300.0,2000.0,80.0,50.0,40.0,2,SS17-4PH
300.0,2200.0,80.0,50.0,35.0,2,SS17-4PH
300.0,2400.0,80.0,50.0,32.0,2,SS17-4PH
300.0,2600.0,80.0,50.0,56.0,2,SS17-4PH
900.0,600.0,240.0,50.0,375.0,2,SS17-4PH
900.0,700.0,240.0,50.0,300.0,2,SS17-4PH
900.0,800.0,240.0,50.0,281.25,2,SS17-4PH
900.0,900.0,240.0,50.0,0.24,2,SS17-4PH
900.0,1000.0,240.0,50.0,0.21,2,SS17-4PH
900.0,1200.0,240.0,50.0,180.0,2,SS17-4PH
900.0,1400.0,240.0,50.0,168.0,2,SS17-4PH
1350.0,600.0,240.0,50.0,0.5625,2,SS17-4PH
1350.0,800.0,240.0,50.0,420.0,2,SS17-4PH
1350.0,1000.0,240.0,50.0,0.338,2,SS17-4PH
1350.0,1200.0,240.0,50.0,265.0,2,SS17-4PH
1350.0,1400.0,240.0,50.0,216.0,2,SS17-4PH
1350.0,1500.0,240.0,50.0,216.0,2,SS17-4PH
1350.0,1600.0,240.0,50.0,200.0,2,SS17-4PH
1350.0,1800.0,240.0,50.0,187.5,2,SS17-4PH
1350.0,2000.0,240.0,50.0,168.0,2,SS17-4PH
1800.0,800.0,240.0,50.0,562.5,2,SS17-4PH
1800.0,1000.0,240.0,50.0,450.0,2,SS17-4PH
1800.0,1200.0,240.0,50.0,375.0,2,SS17-4PH
1800.0,1400.0,240.0,50.0,300.0,2,SS17-4PH
1800.0,1600.0,240.0,50.0,265.0,2,SS17-4PH
1800.0,1800.0,240.0,50.0,240.0,2,SS17-4PH
1800.0,2000.0,240.0,50.0,0.21,2,SS17-4PH
1800.0,2200.0,240.0,50.0,204.5,2,SS17-4PH
1800.0,2400.0,240.0,50.0,0.1875,2,SS17-4PH
170.0,1100.0,100.0,20.0,90.0,2,SS17-4PH
170.0,1200.0,100.0,20.0,88.0,2,SS17-4PH
170.0,1300.0,100.0,20.0,80.0,2,SS17-4PH
195.0,900.0,100.0,20.0,125.0,2,SS17-4PH
195.0,1000.0,100.0,20.0,110.0,2,SS17-4PH
195.0,1100.0,100.0,20.0,105.0,2,SS17-4PH
195.0,1200.0,100.0,20.0,90.0,2,SS17-4PH
195.0,1300.0,100.0,20.0,90.0,2,SS17-4PH
220.0,900.0,100.0,20.0,150.0,2,SS17-4PH
220.0,1000.0,100.0,20.0,130.0,2,SS17-4PH
220.0,1100.0,100.0,20.0,120.0,2,SS17-4PH
220.0,1200.0,100.0,20.0,0.12,2,SS17-4PH
220.0,1300.0,100.0,20.0,106.0,2,SS17-4PH
130.0,400.0,90.0,28.2,72.0,3,SS17-4PH
130.0,900.0,0.07,0.02,0.049,3,SS17-4PH
130.0,1400.0,0.07,0.02,0.049,3,SS17-4PH
220.0,400.0,80.0,40.0,64.0,3,SS17-4PH
220.0,900.0,0.08,0.02,0.056,3,SS17-4PH
220.0,1400.0,0.07,0.02,0.05,3,SS17-4PH
220.0,1900.0,70.0,15.0,49.0,3,SS17-4PH
300.0,400.0,0.1,0.05,0.08,3,SS17-4PH
300.0,900.0,80.0,20.0,60.0,3,SS17-4PH
300.0,1400.0,0.07143,0.02,0.05,3,SS17-4PH
300.0,1900.0,70.0,20.0,49.0,3,SS17-4PH
300.0,2400.0,70.0,20.0,49.0,3,SS17-4PH
300.0,2900.0,0.08,0.02,0.032,3,SS17-4PH
300.0,3400.0,0.07,0.02,0.049,3,SS17-4PH
80.0,100.0,50.0,60.0,45.0,3,SS17-4PH
80.0,200.0,50.0,50.0,40.0,3,SS17-4PH
120.0,200.0,50.0,60.0,40.0,3,SS17-4PH
120.0,400.0,50.0,40.0,45.0,3,SS17-4PH
250.0,500.0,50.0,40.0,40.0,3,SS17-4PH
250.0,800.0,50.0,50.0,40.0,3,SS17-4PH
380.0,800.0,50.0,40.0,40.0,3,SS17-4PH
380.0,1400.0,50.0,40.0,40.0,3,SS17-4PH
500.0,1400.0,50.0,40.0,40.0,3,SS17-4PH
500.0,1900.0,50.0,36.5,40.0,3,SS17-4PH
500.0,2500.0,50.0,30.0,35.0,3,SS17-4PH
500.0,3000.0,50.0,25.0,40.0,3,SS17-4PH
500.0,3900.0,50.0,20.0,35.0,3,SS17-4PH
620.0,1900.0,50.0,50.0,35.0,3,SS17-4PH
620.0,2200.0,50.0,40.0,40.0,3,SS17-4PH
620.0,3000.0,50.0,30.0,40.0,3,SS17-4PH
620.0,4000.0,50.0,0.03,0.035,3,SS17-4PH
620.0,5000.0,50.0,20.0,35.0,3,SS17-4PH
750.0,2000.0,50.0,0.05,0.04,3,SS17-4PH
750.0,3000.0,50.0,35.0,40.0,3,SS17-4PH
750.0,4000.0,50.0,30.0,35.0,3,SS17-4PH
750.0,5000.0,50.0,20.0,35.0,3,SS17-4PH
750.0,6000.0,50.0,20.0,35.0,3,SS17-4PH
880.0,3200.0,50.0,40.0,40.0,3,SS17-4PH
880.0,4400.0,50.0,35.0,35.0,3,SS17-4PH
880.0,5800.0,50.0,25.0,35.0,3,SS17-4PH
1000.0,2300.0,50.0,60.0,45.0,3,SS17-4PH
1000.0,4000.0,50.0,30.0,40.0,3,SS17-4PH
1000.0,5600.0,50.0,30.0,35.0,3,SS17-4PH
1000.0,6500.0,50.0,30.0,35.0,3,SS17-4PH
2700.0,1200.0,240.0,50.0,192.0,3,SS17-4PH
2700.0,1400.0,240.0,50.0,0.2142857143,3,SS17-4PH
2700.0,1600.0,240.0,50.0,0.192,3,SS17-4PH
2700.0,1800.0,240.0,50.0,180.0,3,SS17-4PH
2700.0,2000.0,240.0,50.0,180.0,3,SS17-4PH
2700.0,2200.0,240.0,50.0,168.0,3,SS17-4PH
2700.0,2400.0,240.0,50.0,140.0,3,SS17-4PH
2700.0,2600.0,240.0,50.0,0.13,3,SS17-4PH
2700.0,1200.0,240.0,50.0,192.0,3,SS17-4PH
2700.0,1400.0,240.0,50.0,0.168,3,SS17-4PH
2700.0,1600.0,240.0,50.0,200.0,3,SS17-4PH
2700.0,1800.0,240.0,50.0,180.0,3,SS17-4PH
2700.0,2000.0,240.0,50.0,168.8,3,SS17-4PH
2700.0,2200.0,240.0,50.0,168.0,3,SS17-4PH
2700.0,2400.0,240.0,50.0,120.0,3,SS17-4PH
2700.0,2600.0,240.0,50.0,0.125,3,SS17-4PH
285.0,960.0,100.0,70.0,500.0,0,IN718
100.0,200.0,100.0,70.0,500.0,0,IN718
100.0,400.0,100.0,70.0,500.0,0,IN718
150.0,400.0,100.0,70.0,500.0,0,IN718
150.0,600.0,100.0,70.0,500.0,0,IN718
150.0,800.0,100.0,70.0,500.0,0,IN718
200.0,600.0,100.0,70.0,500.0,0,IN718
200.0,800.0,100.0,70.0,500.0,0,IN718
200.0,1000.0,100.0,70.0,500.0,0,IN718
250.0,600.0,100.0,70.0,500.0,0,IN718
250.0,800.0,100.0,70.0,500.0,0,IN718
250.0,1000.0,100.0,70.0,500.0,0,IN718
300.0,600.0,100.0,70.0,500.0,0,IN718
370.0,1000.0,100.0,70.0,500.0,0,IN718
100.0,200.0,100.0,50.0,80.0,0,IN718
100.0,400.0,100.0,30.0,80.0,0,IN718
150.0,400.0,100.0,40.0,80.0,0,IN718
150.0,600.0,100.0,30.0,70.0,0,IN718
150.0,800.0,100.0,25.0,75.0,0,IN718
200.0,600.0,100.0,40.0,80.0,0,IN718
200.0,800.0,100.0,35.0,70.0,0,IN718
200.0,1000.0,100.0,30.0,70.0,0,IN718
250.0,600.0,100.0,40.0,80.0,0,IN718
250.0,800.0,100.0,40.0,80.0,0,IN718
250.0,1000.0,100.0,30.0,80.0,0,IN718
280.0,950.0,100.0,35.0,80.0,0,IN718
300.0,600.0,100.0,50.0,80.0,0,IN718
370.0,1000.0,100.0,40.0,80.0,0,IN718
250.0,600.0,100.0,70.0,500.0,0,IN718
100.0,400.0,100.0,70.0,500.0,0,IN718
200.0,950.0,100.0,70.0,500.0,0,IN718
240.0,800.0,100.0,70.0,500.0,0,IN718
280.0,950.0,100.0,70.0,500.0,0,IN718
150.0,800.0,70.0,40.0,49.0,0,IN718
225.0,800.0,0.08,40.0,0.064,0,IN718
300.0,800.0,100.0,40.0,70.0,0,IN718
200.0,1000.0,74.0,40.0,51.8,0,IN718
250.0,1500.0,74.0,40.0,40.0,0,IN718
180.0,1000.0,50.0,25.0,58.0,0,IN718
250.0,600.0,100.0,70.0,500.0,0,IN718
100.0,400.0,100.0,70.0,500.0,0,IN718
180.0,800.0,100.0,70.0,500.0,0,IN718
200.0,950.0,100.0,70.0,500.0,0,IN718
210.0,1000.0,100.0,70.0,500.0,0,IN718
240.0,800.0,100.0,70.0,500.0,0,IN718
125.0,400.0,100.0,70.0,500.0,0,IN718
280.0,950.0,100.0,70.0,500.0,0,IN718
150.0,800.0,70.0,40.0,49.0,0,IN718
225.0,800.0,80.0,40.0,64.0,0,IN718
300.0,800.0,100.0,40.0,85.0,0,IN718
250.0,1100.0,80.0,60.0,40.0,0,IN718
285.0,960.0,80.0,60.0,55.0,0,IN718
150.0,700.0,70.0,40.0,56.0,0,IN718
200.0,1000.0,74.0,40.0,53.0,0,IN718
250.0,1500.0,74.0,40.0,40.0,0,IN718
180.0,1000.0,50.0,25.0,60.0,0,IN718
100.0,600.0,100.0,70.0,500.0,1,IN718
100.0,800.0,100.0,70.0,500.0,1,IN718
100.0,1000.0,100.0,70.0,500.0,1,IN718
150.0,1000.0,100.0,70.0,500.0,1,IN718
150.0,1200.0,100.0,70.0,500.0,1,IN718
100.0,600.0,100.0,40.0,80.0,1,IN718
100.0,800.0,100.0,40.0,80.0,1,IN718
100.0,1000.0,100.0,40.0,80.0,1,IN718
150.0,1000.0,100.0,40.0,80.0,1,IN718
150.0,1200.0,100.0,30.0,80.0,1,IN718
150.0,1000.0,100.0,70.0,500.0,1,IN718
75.0,800.0,90.0,40.0,72.0,1,IN718
75.0,1500.0,90.0,40.0,72.0,1,IN718
75.0,2200.0,0.09,40.0,0.072,1,IN718
150.0,1500.0,90.0,40.0,76.5,1,IN718
150.0,2200.0,90.0,40.0,72.0,1,IN718
225.0,2200.0,70.0,40.0,49.0,1,IN718
300.0,2200.0,80.0,40.0,60.0,1,IN718
150.0,1200.0,90.0,40.0,81.0,1,IN718
300.0,2500.0,100.0,40.0,90.0,1,IN718
180.0,400.0,700.0,100.0,103.0,1,IN718
180.0,600.0,700.0,100.0,103.0,1,IN718
100.0,950.0,100.0,70.0,500.0,1,IN718
110.0,1000.0,100.0,70.0,500.0,1,IN718
140.0,950.0,100.0,70.0,500.0,1,IN718
150.0,1000.0,100.0,70.0,500.0,1,IN718
75.0,800.0,0.1,40.0,0.09,1,IN718
75.0,1500.0,70.0,40.0,49.0,1,IN718
75.0,2200.0,90.0,40.0,63.0,1,IN718
150.0,1500.0,0.09,40.0,0.063,1,IN718
150.0,2200.0,90.0,40.0,72.0,1,IN718
225.0,2200.0,90.0,40.0,81.0,1,IN718
300.0,2200.0,80.0,40.0,64.0,1,IN718
142.0,960.0,80.0,60.0,68.0,1,IN718
150.0,1200.0,100.0,40.0,90.0,1,IN718
200.0,1200.0,0.09,40.0,0.08,1,IN718
300.0,2200.0,0.09,40.0,0.072,1,IN718
300.0,2500.0,0.08,40.0,0.056,1,IN718
180.0,400.0,700.0,100.0,103.0,1,IN718
180.0,600.0,700.0,100.0,103.0,1,IN718
200.0,1200.0,100.0,70.0,500.0,2,IN718
250.0,1200.0,100.0,70.0,500.0,2,IN718
250.0,1400.0,100.0,70.0,500.0,2,IN718
300.0,800.0,100.0,70.0,500.0,2,IN718
300.0,1000.0,100.0,70.0,500.0,2,IN718
300.0,1200.0,100.0,70.0,500.0,2,IN718
300.0,1400.0,100.0,70.0,500.0,2,IN718
370.0,1200.0,100.0,70.0,500.0,2,IN718
370.0,1400.0,100.0,70.0,500.0,2,IN718
200.0,1200.0,100.0,26.0,80.0,2,IN718
250.0,1200.0,100.0,32.5,80.0,2,IN718
250.0,1400.0,100.0,30.0,70.0,2,IN718
300.0,1200.0,100.0,40.0,80.0,2,IN718
300.0,1400.0,100.0,33.48,80.0,2,IN718
370.0,1200.0,100.0,50.0,80.0,2,IN718
370.0,1400.0,100.0,40.0,80.0,2,IN718
230.0,1200.0,100.0,70.0,500.0,2,IN718
300.0,1000.0,100.0,70.0,500.0,2,IN718
