Power,Velocity,Material,Hatch spacing,Sub-process,beam D,layer thickness,Cp,k,meltpool shape,defect_label,depth of melt pool,width of melt pool,length of melt pool
482.806,1200,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
482.806,600,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,480.9024,,
482.806,700,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,366.0976,,
482.806,800,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,412.368,,
482.806,900,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,402.4944,,
482.806,1000,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,327.7648,,
482.806,1200,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,252.9705,,
540.034,600,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,700,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,800,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,900,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,1000,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,1100,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,1200,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,,,
540.034,600,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,564.9248,,
540.034,700,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,492.1312,,
540.034,800,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,481.8704,,
540.034,900,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,408.8832,,
540.034,1000,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,336.2832,,
540.034,1100,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,302.4032,,
540.034,1200,Ti-6Al-4V,,SLM,74,,561.5,7.2,keyhole,3,273,,
150,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
150,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,125,,
175,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
175,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,100,,
200,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
200,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,225,,
200,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,120,,
200,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,120,,
200,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,100,,
200,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,80,,
200,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,78,,
200,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,72,,
230,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
230,400,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,260,,
250,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
250,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
250,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
250,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
250,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
250,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,170,,
250,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,165,,
250,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,150,,
250,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,98,,
280,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
280,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,205,,
300,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
300,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,222,,
300,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,172,,
300,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,175,,
300,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,142,,
300,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,135,,
350,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
350,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,315,,
350,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,260,,
350,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,238,,
350,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,210,,
350,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,160,,
400,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
400,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
400,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
400,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
400,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
400,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,365,,
400,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,280,,
400,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,262,,
400,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,230,,
400,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,230,,
450,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
450,600,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,400,,
450,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,330,,
450,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,355,,
450,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,290,,
450,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,215,,
520,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,,,
520,700,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,440,,
520,900,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,375,,
520,1000,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,310,,
520,1100,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,280,,
520,1200,Ti-6Al-4V,,SLM,95,,561.5,7.2,keyhole,3,270,,
120,200,Ti-6Al-4V,,SLM,100,30,561.5,7.2,keyhole,3,95,,
280,400,Ti-6Al-4V,140,SLM,100,30,561.5,7.2,keyhole,3,,,
280,400,Ti-6Al-4V,140,SLM,100,30,561.5,7.2,keyhole,3,144,,
125,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,22,,
160,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,28,,
170,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,30,,
180,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,55,,
190,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,53,,
200,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,80,,
210,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,35,,
230,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,115,,
230,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,46,,
260,400,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,150,,
260,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,60,,
280,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,70,,
320,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,75,,
370,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,115,,
370,1000,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,75,,
420,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,142,,
520,700,Ti-6Al-4V,,SLM,140,,561.5,7.2,keyhole,3,210,,
67.5,115,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,37,116,143
67.5,305,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,30,96,122
67.5,115,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,39,122,146
67.5,305,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,31,97,128
67.5,115,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,37,117,142
67.5,115,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,39,119,144
67.5,305,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,31,98,122
81.25,162.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,42,129,162
81.25,257.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,37,116,146
81.25,162.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,43,130,165
81.25,257.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,38,118,152
81.25,162.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,42,132,161
81.25,257.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,36,112,141
81.25,162.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,43,130,164
81.25,257.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,37,119,149
95,20,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,92,188,221
95,115,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,62,149,184
95,400,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,37,116,158
95,305,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,41,126,161
95,210,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,49,135,169
95,210,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,51,137,169
95,210,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,55,140,174
95,210,Ti-6Al-4V,75,SLM,50,30,561.5,7.2,,,53,138,172
95,210,Ti-6Al-4V,50,SLM,50,30,561.5,7.2,,,52,140,170
95,210,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,52,134,170
95,210,Ti-6Al-4V,100,SLM,50,30,561.5,7.2,,,52,135,171
95,210,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,52,134,170
108.75,162.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,64,153,194
108.75,257.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,57,139,189
108.75,162.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,64,158,212
108.75,257.5,Ti-6Al-4V,68.75,SLM,50,30,561.5,7.2,,,58,142,186
108.75,162.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,63,153,196
108.75,257.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,56,140,186
108.75,162.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,64,156,196
108.75,257.5,Ti-6Al-4V,81.25,SLM,50,30,561.5,7.2,,,57,141,188
122.5,115,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,81,184,228
122.5,305,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,58,142,190
122.5,115,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,84,184,228
122.5,305,Ti-6Al-4V,62.5,SLM,50,30,561.5,7.2,,,61,151,202
122.5,115,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,81,180,224
122.5,305,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,58,146,190
122.5,115,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,85,182,226
122.5,305,Ti-6Al-4V,87.5,SLM,50,30,561.5,7.2,,,60,149,196
150,146,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,370,,
175,146,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,425,,
200,146,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,520,,
200,455,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,310,,
225,146,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,540,,
225,455,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,340,,
250,146,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,620,,
250,455,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,370,,
300,455,Ti-6Al-4V,,SLM,50,60,561.5,7.2,,,410,,
60,666.6666667,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,22,,
60,500,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,27,,
60,400,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,36,99,
60,285.7142857,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,50,130,
60,333.3333333,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,,110,
60,222.2222222,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,,170,
60,133.3333333,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,,190,
60,68.96551724,Ti-6Al-4V,35,SLM,100,30,561.5,7.2,,,,260,
